doc_vector
  3.9554358e-01 -3.5796243e-01 -8.0158311e-01  2.4089923e+00
 -7.0752388e-01 -1.6497703e+00 -4.4351256e-01 -1.3332101e+00
  4.5539294e-03 -1.0359473e+00  5.2590728e-01  1.0388081e+00
  7.0666486e-01 -1.8053029e-01 -9.5438558e-01 -2.1161559e+00
  1.6929260e-01  2.5730678e-01  1.1512544e+00 -7.9361379e-01
  7.9147494e-01 -7.0994550e-01 -9.6000195e-01  4.2335328e-02
  6.1257385e-02  3.6713871e-01 -1.6314217e+00  4.1414726e-01
  7.5544310e-01 -9.0221399e-01  8.9688128e-01 -8.4116220e-01
 -1.3693353e+00  1.1287541e+00  4.5830485e-01  8.2011325e-03
 -1.3758287e+00  1.4085059e+00  1.3141908e-01  1.2915916e+00
  9.3763465e-01  4.6803716e-01  8.7191200e-01  6.4690632e-01
  1.4514126e-02 -6.4247453e-01 -2.8903046e-01  8.2181060e-01
 -7.0995992e-01  8.9385428e-02 -2.1999836e+00  4.4260728e-01
 -8.5291803e-01 -1.5927606e+00  9.7707814e-01 -8.1497602e-02
  4.6671766e-01  8.3822978e-01  1.2482396e+00  1.0949177e+00
  1.0654488e+00 -8.5083807e-01  2.1763744e+00 -8.0517668e-01
 -1.9859266e-01 -5.1241034e-01 -4.2712483e-01 -5.5484504e-01]"
"[ 0.77485955 -1.0775172   0.76536256  0.8911524  -0.06997876 -0.9769381
  0.99472594  1.7776508  -1.1065643  -0.26777935 -0.78031707  0.3861515
 -0.07721256  0.83500844 -0.7647969   0.15297797 -0.03227484  0.01450717
 -0.9355529  -2.6742606  -1.1625332   0.6723799   1.3883934  -1.029078
 -0.19985226 -0.24007973 -0.95145893 -0.33785123  0.05718818  0.8482106
  0.25441763 -0.08377915  0.50372607 -0.62311435 -0.37674305  2.225966
 -0.7209231  -2.1449425  -0.59571964 -0.7880334  -0.48899624 -1.0146785
 -0.27758268  1.0996424   0.7035249  -0.36547408 -0.86352885 -1.9821373
  0.5965634  -0.07594472  1.4021649  -0.76509345  0.58986115 -0.2706458
 -1.2223614  -0.07536589  0.22682227  0.02650555 -1.5933716   0.28475922
  0.71887034 -1.1333512   1.0038766  -0.7560894  -1.5514407   0.873186
  0.9422691   0.12531973 -1.5609308   1.5090089   0.11686459  1.2867088
  0.69397813  0.3049833   0.69930875  0.09964845  0.04478923 -1.2343346
 -0.25803885  1.038185   -0.51228     0.23132841 -1.8613467   0.40917376
 -1.1937119  -1.6531713   0.9131582  -0.40738562  0.30136165  0.57962394
  1.1468846   0.5137819   1.31779    -0.900726    2.2993383  -0.9487632
  0.23881187 -0.5321121  -0.78905594 -0.6118547 ]"
"[ 0.5332589  -0.9293834   0.9678064   1.125499   -0.08221703 -0.8813622
  1.0788181   1.967676   -1.2951243  -0.53098446 -0.8635314   0.09810384
  0.13710809  0.9689915  -0.8568637  -0.23832133  0.18960737  0.03349888
 -1.1846668  -2.9779706  -1.3405238   0.76974964  1.2783808  -1.1558963
 -0.20209296 -0.20102456 -1.163916   -0.38873845 -0.06037285  0.9552857
  0.3062389  -0.07368059  0.33572707 -0.6877436  -0.77946496  2.4291105
 -0.8707963  -2.2805     -0.54945016 -0.9393064  -0.35652712 -1.098486
 -0.04029679  1.0810599   0.7131705  -0.28310272 -0.9544802  -2.1646972
  0.4747529  -0.04483759  1.3847469  -0.8982583   0.6033466  -0.5932769
 -1.3651106  -0.09631085  0.18755186  0.02412616 -1.7624121   0.29525822
  0.6726281  -1.0148604   0.92394924 -0.62714577 -1.7435921   1.3242034
  0.9081705   0.02052469 -1.5995644   1.7115021   0.15231773  1.5416557
  0.97965264  0.26385447  0.83875567  0.34688625  0.15186349 -0.96863633
 -0.1444042   1.2039515  -0.8008133   0.13855936 -2.1753955   0.5952867
 -1.1239676  -1.8128968   1.0856931  -0.32347518  0.43402642  0.740478
  1.2309461   0.66920537  1.2808506  -1.0188736   2.3125134  -0.9000014
  0.080915   -0.42618346 -0.8226787  -0.46127456]"
"[ 0.73961276 -0.9320195   0.6081383   0.88356626 -0.0039491  -0.8669816
  0.95572674  1.635621   -0.96410537 -0.21365204 -0.699752    0.3181199
 -0.21370114  0.67520773 -0.7468873   0.22874388 -0.08381876 -0.05964652
 -0.77526283 -2.5192213  -1.1475213   0.57909995  1.3414391  -0.896934
 -0.11783094 -0.27367723 -0.9284467  -0.21033393 -0.12751694  0.8109007
  0.2687993  -0.13871926  0.60269463 -0.5122359  -0.17350653  2.080375
 -0.6117568  -1.9068108  -0.61675847 -0.8110511  -0.32491228 -0.97737426
 -0.35469675  1.0810143   0.6849511  -0.2916296  -0.8216132  -1.8895308
  0.56129616  0.06107133  1.327771   -0.73056924  0.5918427  -0.1680155
 -1.0721313  -0.02849737  0.17831318  0.03305874 -1.4626527   0.37525815
  0.7045372  -1.1193318   0.9983733  -0.87701774 -1.3607578   0.6405873
  0.7899038   0.18047673 -1.4437537   1.3425063   0.13223033  1.2020426
  0.5207511   0.30896112  0.5844986   0.13735643 -0.01602633 -1.1660061
 -0.33578902  0.78897476 -0.46211806  0.17514849 -1.6349095   0.38882592
 -1.1147138  -1.4634731   0.8144647  -0.3337407   0.31900808  0.57073843
  1.0373855   0.51174784  1.220875   -0.79998606  2.119471   -0.84901166
  0.19652073 -0.46297172 -0.6890692  -0.5881295 ]"
"[ 0.6395722  -0.7959441   0.62435246  1.0259151  -0.11173046 -0.98198915
  0.89587337  1.4642259  -1.1294456  -0.28947312 -0.6721087   0.35873833
 -0.24401225  0.6923416  -0.7417191   0.14551112 -0.08589836 -0.02268402
 -0.99156517 -2.3653386  -1.1417389   0.5410114   1.2580491  -0.93267334
 -0.33354536 -0.13699067 -0.9029829  -0.21330245 -0.11571174  0.8525218
  0.2107169  -0.22431858  0.49589023 -0.55158716 -0.32524645  2.0495975
 -0.63528603 -1.7198536  -0.65152645 -0.87096524 -0.47979376 -0.9335193
 -0.21707281  1.0808258   0.58425766 -0.48357987 -0.70782894 -1.9626218
  0.67720485  0.17198409  1.3369396  -0.8565197   0.49396303 -0.4913201
 -1.0005864  -0.14602312  0.13388582 -0.09145624 -1.7017488   0.38761145
  0.70720327 -0.953854    0.93107134 -0.7641123  -1.3144934   0.83410746
  0.72906494  0.31801623 -1.4780184   1.39065     0.17190914  1.0468781
  0.6478684   0.24135911  0.61354727  0.2887145  -0.06024716 -0.9781519
 -0.03925333  0.7285941  -0.52903974  0.25037858 -1.7294911   0.2874227
 -1.1985933  -1.6264172   0.8187705  -0.14092074  0.35090166  0.694742
  1.0266355   0.5691886   1.3450859  -0.9203703   2.1781933  -0.87926185
  0.08635493 -0.43668145 -0.779285   -0.6559525 ]"
"[ 0.7934206  -1.0653226   0.81281275  0.7049812  -0.00979427 -0.8608249
  0.9434498   1.9144561  -1.0009732  -0.2981775  -0.8471853   0.2004514
  0.14258216  0.8447471  -0.76337874  0.07193719  0.10782502 -0.01525168
 -0.9089277  -2.7484648  -0.91855097  0.6878649   1.1617988  -1.0284941
 -0.08850388 -0.33269134 -0.7777893  -0.4788784   0.16089322  0.6528749
  0.2218737   0.05317523  0.45734218 -0.70629895 -0.4617857   2.3161922
 -0.6842175  -2.2322974  -0.544739   -0.78027177 -0.43835422 -0.9475871
 -0.03765856  0.8676501   0.76498854 -0.2923457  -0.93299603 -1.7653135
  0.47263575 -0.09474029  1.2704301  -0.5621559   0.56260914 -0.2891611
 -1.1511811  -0.02571377  0.24731393  0.2079184  -1.3048182   0.21110499
  0.77152157 -1.0489979   0.7947126  -0.6599091  -1.600265    0.7076225
  0.9206604  -0.03517918 -1.4806857   1.3331453   0.2510491   1.2592419
  0.63771677  0.3262211   0.83939815  0.04038414  0.23510471 -1.1344898
 -0.44132966  1.2266847  -0.4249483   0.20062244 -1.8108624   0.42476517
 -0.867565   -1.4761913   0.9410941  -0.41006652  0.3045272   0.4469129
  0.99861926  0.29016024  1.239346   -0.7425447   2.0584142  -0.8726823
  0.3287646  -0.5863465  -0.6710773  -0.46552294]"
"[ 0.43811354 -0.710996    0.4984055   0.6619288   0.03304926 -0.740052
  0.946322    1.5176389  -1.0307128  -0.38070333 -0.51295257 -0.4848388
  0.01406609  0.5414269  -0.6385111   0.22502373  0.09594037 -0.08202216
 -0.54723215 -2.6328974  -0.9122616   0.49291277  0.9244796  -1.100655
 -0.16820797 -0.1340878  -0.77288675 -0.45692724 -0.58058417  0.29317448
  0.17288445  0.30000842  0.80013895 -0.51390326 -0.12801826  2.427205
 -0.6240715  -1.5863006  -0.8778469  -1.1041237  -0.09352458 -0.80489564
  0.26815522  0.8236656   0.7002979  -0.5148904  -0.88061947 -1.8494768
  0.52974236  0.30053645  1.129695   -0.5033589   0.6296355  -0.30958614
 -0.6761682  -0.03317003 -0.07425617  0.33511284 -1.1298665   0.40835527
  0.7582053  -0.83897835  0.8090085  -0.9314416  -1.0956824   0.43107048
  0.39166212 -0.10608678 -1.3589917   0.8706724   0.17540713  0.96478987
  0.4306852   0.3499025   0.7348438   0.35376543  0.07942227 -0.6941667
 -0.8090219   0.7686252  -0.3973885  -0.03070822 -1.838517    0.3805878
 -0.7729235  -1.2715983   0.8066121  -0.23872119  0.45051196  0.544043
  1.0149777   0.7816832   1.046335   -0.53314495  1.8673131  -0.8686773
  0.0518168  -0.4908005  -0.23766272 -0.5872218 ]"
"[-2.36105509e-02  2.54067406e-02  1.95821595e+00  1.03671348e+00
  1.20765135e-01 -1.27134311e+00  4.22030687e-01  2.30808616e+00
 -1.24133277e+00 -4.02589887e-01 -9.61534858e-01 -1.11130559e+00
  3.39411795e-01  1.22167122e+00  6.74940124e-02 -4.39243913e-01
  1.46366045e-01 -1.45647824e+00 -4.94874656e-01 -3.29937649e+00
 -6.43695192e-03  6.73872888e-01 -1.29983887e-01 -3.42102736e-01
 -3.56129855e-01  9.39919114e-01 -1.05348396e+00 -3.36695403e-01
  1.00722805e-01  4.23155695e-01  4.39858943e-01  2.49395519e-01
  6.63447082e-01 -6.87318444e-01 -4.96550113e-01  2.21388721e+00
 -3.15047562e-01 -1.74987125e+00 -1.16553295e+00 -9.93034959e-01
 -8.65082443e-02 -1.13158655e+00  5.94673276e-01 -9.66646522e-02
  3.13796729e-01 -9.66660976e-01 -6.27870142e-01 -1.95886135e+00
  1.32822478e+00  6.04604304e-01  1.03497720e+00 -1.16095197e+00
 -1.97071254e-01 -1.57707477e+00 -4.06151801e-01 -9.79853645e-02
 -6.22381210e-01 -6.32374406e-01 -8.71387541e-01  1.44928053e-01
  4.36619490e-01 -1.02737173e-02 -7.99424946e-02 -1.40363276e-01
 -1.00279653e+00  1.14865029e+00  3.29674929e-01 -1.02417871e-01
 -1.82195079e+00  6.87635064e-01  4.16076571e-01  1.32653046e+00
  9.19317484e-01 -3.84019315e-02  6.84848070e-01  6.55494094e-01
  4.25582021e-01  9.14359093e-01 -6.15463734e-01  9.20893312e-01
  5.33550791e-03 -2.99269497e-01 -1.90767229e+00  1.37583375e+00
 -6.15611017e-01 -1.11953366e+00  1.25784874e+00  4.67585653e-01
  1.02412665e+00  4.43361849e-01  2.16633037e-01  3.37450877e-02
  7.14790761e-01 -9.96086717e-01  1.75027323e+00 -3.10453586e-03
 -1.61887184e-02 -5.81893809e-02 -5.74638724e-01  4.42870259e-01]"
"[ 2.33883530e-01 -5.80123007e-01  1.06718910e+00  8.68342519e-01
  1.08350314e-01 -9.41719651e-01  1.07146883e+00  1.88714230e+00
 -1.15740621e+00 -6.83934867e-01 -6.77062511e-01 -5.70531130e-01
  4.53137577e-01  9.93209481e-01 -5.41355729e-01 -2.40373109e-02
  2.16373965e-01 -1.67844489e-01 -1.02138388e+00 -3.01875567e+00
 -9.11028922e-01  8.28311265e-01  8.86039495e-01 -1.00981033e+00
 -9.23310220e-02  1.41996950e-01 -7.92952299e-01 -5.44478834e-01
 -2.88737833e-01  4.52714115e-01  5.06884217e-01  3.00562084e-01
  4.10507202e-01 -6.63503826e-01 -5.77007949e-01  2.41065264e+00
 -3.92743528e-01 -1.82390046e+00 -7.19818056e-01 -1.14221859e+00
 -6.62092194e-02 -1.05571067e+00  1.54766798e-01  5.27936280e-01
  7.67589271e-01 -3.72299314e-01 -1.01388216e+00 -1.80807126e+00
  3.03835034e-01  1.32160574e-01  1.16486764e+00 -6.75653875e-01
  3.34637791e-01 -8.28941047e-01 -9.73767996e-01  1.01064034e-01
 -8.79589245e-02 -3.86707252e-04 -1.15459096e+00  3.51459235e-01
  8.38773012e-01 -6.57929540e-01  6.10172689e-01 -5.03190756e-01
 -1.39931166e+00  1.02417397e+00  4.00296152e-01 -1.69892654e-01
 -1.73350847e+00  1.16017950e+00  4.23613310e-01  1.34378922e+00
  7.49949038e-01  6.56267762e-01  7.70358741e-01  3.23000520e-01
  4.67651814e-01 -3.37532461e-01 -5.01712859e-01  9.38928545e-01
 -5.37625074e-01 -7.08278790e-02 -2.02220416e+00  5.48337638e-01
 -6.59530044e-01 -1.46100378e+00  1.29495704e+00 -1.66602060e-01
  5.66659331e-01  6.62652493e-01  9.62341905e-01  5.91140151e-01
  9.51959550e-01 -7.00662911e-01  1.92199600e+00 -5.84616780e-01
  1.62607312e-01 -5.86692572e-01 -6.55733228e-01 -2.85445839e-01]"
"[ 3.36587906e-01 -8.15884233e-01  1.06507242e+00  7.52496183e-01
  1.28873289e-01 -9.92589891e-01  1.24066663e+00  1.82707298e+00
 -1.23716307e+00 -6.78738594e-01 -6.17249250e-01 -6.31245911e-01
  6.10629082e-01  9.75212216e-01 -6.73362017e-01  2.22508423e-02
  1.76595688e-01  5.12247942e-02 -1.07886422e+00 -3.11541247e+00
 -1.07198799e+00  7.94853389e-01  1.09424627e+00 -1.33846188e+00
 -1.74190372e-01  5.94766662e-02 -6.47730052e-01 -7.06121564e-01
 -3.64062786e-01  1.91639259e-01  4.94717479e-01  4.17485088e-01
  4.75857109e-01 -6.80264175e-01 -4.89434183e-01  2.71765089e+00
 -4.52581227e-01 -1.97474039e+00 -9.01705503e-01 -1.20806754e+00
 -1.06825985e-01 -1.08492923e+00  2.64902025e-01  4.40276444e-01
  9.13523197e-01 -4.94678736e-01 -9.93835270e-01 -1.95718193e+00
  3.11551392e-01  1.73069129e-03  1.23288333e+00 -5.50478280e-01
  4.97779876e-01 -6.46333039e-01 -1.10036087e+00  1.67304277e-01
 -4.59225737e-02  1.13489121e-01 -1.14684927e+00  2.54988879e-01
  1.07145202e+00 -8.43847215e-01  8.32049489e-01 -6.70556188e-01
 -1.42449045e+00  8.27871799e-01  2.86832631e-01 -2.86950231e-01
 -1.87834251e+00  1.21652937e+00  3.65256011e-01  1.37885928e+00
  8.10537994e-01  9.38264847e-01  9.13123190e-01  2.65160054e-01
  4.99561340e-01 -6.09582901e-01 -6.01405919e-01  1.04063296e+00
 -4.39496756e-01 -1.01604134e-01 -2.38090587e+00  3.69431525e-01
 -7.60631859e-01 -1.56390047e+00  1.20924199e+00 -2.90191233e-01
  5.30939341e-01  6.15718603e-01  1.14617360e+00  7.11425960e-01
  9.69873726e-01 -6.63300514e-01  2.19795585e+00 -7.78477073e-01
  1.41279295e-01 -7.49443233e-01 -5.97877085e-01 -5.78773022e-01]"
"[ 0.39768293 -0.615799    0.03377823  0.8017955  -0.20430201 -0.52756745
  0.78155327  1.5419927  -0.5969777  -0.29428193 -0.40357244 -0.38729224
 -0.6120256   0.31357506 -0.7556423   0.31300837  0.26462287 -0.36017245
 -0.17213584 -2.3068755  -0.7201476   0.34048086  0.8449037  -0.87819594
 -0.12793677 -0.52230877 -0.98612577 -0.22294322 -0.74135286  0.45628455
  0.45695466  0.06513089  0.6985868  -0.46210954  0.05181114  2.1199517
 -0.8738094  -1.6666673  -0.7499935  -0.7120099   0.07533442 -0.6095269
  0.26562235  0.91217804  0.6866793  -0.2179864  -0.84343714 -1.7413658
  0.82786745  0.48701927  0.77292114 -0.57266015  0.7308455  -0.03840845
 -0.07630574 -0.20101884 -0.03822435  0.4202894  -1.2043719   0.65129584
  0.5156455  -0.65823317  0.79889196 -1.162225   -0.8980172   0.0266215
  0.21512909  0.17319119 -0.973093    0.70283717  0.3212931   0.71475726
 -0.01610993 -0.3349218   0.788814    0.46449682 -0.01879392 -0.7928171
 -0.8890705   0.34452796 -0.44670147 -0.30603    -1.0976809   0.62159705
 -0.5629017  -1.0866264   0.54468465 -0.08033635  0.5908886   0.5073686
  0.6617863   0.48898733  1.0537442  -0.60256714  1.3150097  -0.55231607
  0.07158829 -0.05450482  0.2918869  -0.3154136 ]"
"[ 1.0138558e+00 -5.1837444e-01  8.0551475e-02  9.6349055e-01
  1.6550714e-02 -2.1941598e-01 -1.3964335e-03  1.5480901e+00
 -3.3902946e-01 -5.8538888e-02 -1.0377533e+00  2.3782207e-01
 -1.0301191e+00 -9.9774785e-02 -1.2730019e+00 -3.8509613e-01
 -1.8337588e-01 -1.0096266e+00  4.2790383e-01 -1.9852517e+00
 -4.1548830e-01 -1.3224401e-01  7.2626644e-01 -4.3559247e-01
 -2.4038903e-01 -1.0195750e+00 -1.1566156e+00  4.1019765e-01
 -5.4106253e-01  8.8471317e-01 -1.7825624e-01 -5.6090260e-01
  1.1018096e+00  2.9197228e-01  6.3176745e-01  1.8145678e+00
 -1.1523952e+00 -1.8228714e+00 -8.2292092e-01 -1.2649444e+00
  2.2340316e-01 -8.9883679e-01 -4.5236833e-02  1.1258328e+00
  6.8360502e-01 -3.5259640e-01 -4.7419589e-02 -2.1443317e+00
  1.3307549e+00  9.4289643e-01  8.7257868e-01 -7.9062891e-01
  7.3532218e-01 -1.6685185e-01 -9.0641096e-02 -1.8990842e-01
  1.3972316e-02  6.2418920e-01 -9.0032846e-01  7.0465225e-01
  7.8517896e-01 -4.8394603e-01  8.9441085e-01 -1.2935076e+00
 -6.0973370e-01  1.1183711e-01 -9.8165691e-02  7.6871887e-02
 -4.8861879e-01  5.7626897e-01 -4.2557517e-01  6.1869729e-01
 -2.2628804e-01 -8.4098381e-01  6.7016464e-01  9.2736834e-01
 -4.3304566e-01 -8.4113270e-01 -9.1055578e-01  9.7659880e-01
 -1.3582602e-01  3.1924644e-01 -1.3777275e+00  1.1146390e+00
 -8.8507384e-01 -9.4656706e-01 -1.0642752e-01  3.6113399e-01
  8.2310253e-01  7.0698321e-01  9.6093945e-02  2.0562838e-01
  1.0194541e+00 -5.0956625e-01  1.5343509e+00 -5.4414541e-01
 -4.6940714e-01  1.7980795e-01 -3.6417934e-01 -1.3070184e-01]"
"[ 0.40337104 -0.4210522   0.38297263  0.74441284  0.01340922 -0.5374711
  0.68302405  1.3310217  -0.74481    -0.28385806 -0.5179211  -0.2724288
 -0.20922385  0.41117576 -0.6419025   0.06775302  0.08080076 -0.25946298
 -0.47036612 -2.1177742  -0.82936746  0.36088112  0.70566463 -0.7015301
 -0.08406702 -0.23667918 -0.7638087  -0.16688985 -0.46718618  0.45197207
  0.19979559 -0.02074135  0.62050647 -0.32935682 -0.10940496  1.8695138
 -0.5115579  -1.3619086  -0.63608855 -0.86722034 -0.03645103 -0.67837745
  0.18342233  0.76183784  0.5169779  -0.25091058 -0.6845428  -1.6062946
  0.5186673   0.39447173  0.90319186 -0.5578941   0.49851006 -0.2784307
 -0.46268994 -0.06788174 -0.03046689  0.18174407 -1.0253162   0.4710603
  0.55847126 -0.73293346  0.6405804  -0.8531738  -0.9118106   0.32428208
  0.3147264   0.08161251 -1.0275522   0.8305647   0.18295582  0.84165996
  0.29051974  0.08165758  0.5182492   0.40656868  0.04616618 -0.55748063
 -0.552865    0.54007655 -0.36658555 -0.04679579 -1.2668682   0.41624996
 -0.60545325 -1.051186    0.5824777  -0.04753835  0.45412043  0.55643934
  0.6757286   0.5196086   0.92577547 -0.54854923  1.3656083  -0.57763875
 -0.0260827  -0.16306788 -0.16590576 -0.2956878 ]"
"[ 1.52426049e-01 -4.31623489e-01  3.39620471e-01  6.09390616e-01
 -2.77547151e-01 -2.62983233e-01  7.13321209e-01  2.01405263e+00
 -3.83248836e-01 -6.27141356e-01 -5.14058232e-01 -5.00517786e-01
  2.93537732e-02  6.99188232e-01 -9.15363193e-01 -4.87365901e-01
  7.54507482e-01 -1.79547414e-01 -6.14795685e-01 -2.75590968e+00
 -3.12023550e-01  7.12379575e-01  5.35023749e-01 -8.12418520e-01
 -2.20602617e-01 -6.01146340e-01 -8.30494046e-01 -5.75913131e-01
 -2.77676433e-01  3.47170860e-01  6.45673394e-01  4.53106016e-01
  2.49424398e-01 -7.67523408e-01 -7.25360274e-01  2.24758053e+00
 -1.02039552e+00 -2.27089763e+00 -3.05469066e-01 -6.15233719e-01
  1.73359275e-01 -5.55877268e-01  6.55665398e-01  2.19620630e-01
  7.40317523e-01 -2.05003220e-04 -1.06702781e+00 -1.43898427e+00
  7.82606244e-01  9.22307596e-02  2.90801257e-01 -3.85174274e-01
  5.15944421e-01 -4.09324199e-01 -1.62214920e-01 -9.29566622e-02
  1.91483319e-01  5.69865942e-01 -9.66045976e-01  3.03520054e-01
  5.87527275e-01 -2.37650365e-01  3.51236403e-01 -6.06089234e-01
 -1.31693661e+00  5.34590900e-01  2.59519845e-01 -2.69562751e-01
 -1.02373636e+00  8.66526246e-01  4.82836545e-01  7.75661886e-01
  1.10813744e-01 -3.96784812e-01  1.11264026e+00  4.78519946e-01
  3.72195333e-01 -4.11584586e-01 -9.14842188e-01  1.06458664e+00
 -4.70842361e-01 -3.61781895e-01 -1.37478578e+00  9.45361912e-01
  1.32233381e-01 -1.16904914e+00  7.25040913e-01 -1.89256489e-01
  6.13352716e-01  4.86700714e-01  4.53369886e-01  6.00363910e-02
  9.97965872e-01 -6.38136983e-01  8.34552586e-01 -3.07659358e-01
  1.58518311e-02 -1.53227538e-01  3.07452738e-01  2.02599317e-01]"
"[ 0.24294335 -0.31751186  0.36462188  0.49909252 -0.14177577 -0.2516843
  0.5329882   1.6084743  -0.32911804 -0.4235008  -0.50568914 -0.442666
 -0.03761793  0.523937   -0.7462444  -0.43320978  0.45869473 -0.33507898
 -0.40414745 -2.229788   -0.24718429  0.48206565  0.38517535 -0.5687735
 -0.1683642  -0.45144892 -0.6705077  -0.406227   -0.26190007  0.2746713
  0.44316643  0.24148327  0.3569898  -0.5994936  -0.41905022  1.8538922
 -0.81159973 -1.8460376  -0.46517384 -0.58462495  0.10059773 -0.42615655
  0.5509805   0.1552847   0.5680994  -0.09809597 -0.7054442  -1.3218567
  0.7935486   0.21362056  0.34494686 -0.38244778  0.40828708 -0.32738286
 -0.08462499 -0.10104384  0.09981238  0.3693404  -0.78277814  0.25456452
  0.5403538  -0.32335007  0.31196254 -0.58549595 -0.97438973  0.2597695
  0.17094408 -0.17930855 -0.8596939   0.6876907   0.3642118   0.698965
  0.08858828 -0.31183276  0.887766    0.45729005  0.2775529  -0.3414275
 -0.7402255   0.8157238  -0.29650065 -0.29898614 -1.1270916   0.77869165
 -0.04654327 -0.9385958   0.4824367  -0.06439593  0.5240744   0.39175415
  0.38604483  0.04440701  0.8551196  -0.55185235  0.7088432  -0.27473107
 -0.09100416 -0.01551926  0.19884935  0.14202586]"
"[ 6.03783190e-01 -4.50605333e-01  1.37109041e-01  9.31243420e-01
 -8.56993422e-02 -3.91495407e-01  3.38304043e-01  1.39512181e+00
 -5.12166500e-01 -2.06944093e-01 -6.88107133e-01 -1.06177025e-01
 -7.77959108e-01  1.24257259e-01 -9.23657179e-01 -7.30596781e-02
  1.88664708e-03 -6.72350883e-01  2.96273902e-02 -2.00556779e+00
 -5.94487667e-01  1.02072977e-01  6.85300827e-01 -6.19919956e-01
 -2.07269356e-01 -6.38648152e-01 -1.01626253e+00  1.27542809e-01
 -6.15194976e-01  6.86267138e-01  6.57683313e-02 -2.81942755e-01
  8.99120808e-01 -2.70291455e-02  2.29905203e-01  1.85139263e+00
 -9.45399702e-01 -1.52073276e+00 -7.39369392e-01 -9.86633301e-01
  1.37045115e-01 -7.15630054e-01  2.07076877e-01  9.91660535e-01
  5.42618990e-01 -3.72471362e-01 -3.95252049e-01 -1.91396058e+00
  1.04211748e+00  7.62346983e-01  8.51857543e-01 -7.51465201e-01
  6.93226933e-01 -2.28303224e-01 -1.01579472e-01 -2.31470451e-01
 -2.36697327e-02  4.29202020e-01 -1.09706545e+00  6.57483876e-01
  5.96472204e-01 -5.26315808e-01  7.30455577e-01 -1.13937974e+00
 -7.45941103e-01  1.43203214e-01  7.83780590e-02  1.32535160e-01
 -6.88911378e-01  6.96543157e-01 -2.60359999e-02  6.22852504e-01
 -3.21364999e-02 -5.88583171e-01  6.81202888e-01  7.22473860e-01
 -2.27741718e-01 -6.68347001e-01 -7.43864536e-01  6.00174189e-01
 -3.04177731e-01  3.71468626e-02 -1.21281302e+00  7.33024418e-01
 -7.24107742e-01 -1.02722859e+00  2.19539091e-01  2.07638890e-01
  6.25305653e-01  6.39606714e-01  4.17780340e-01  4.35561389e-01
  1.01616645e+00 -6.19542599e-01  1.36662483e+00 -5.64714134e-01
 -2.49044448e-01  9.74146351e-02 -8.06174204e-02 -1.96169138e-01]"
"[ 0.00710148  0.02455302  1.816154    0.93875307  0.15624893 -1.1915283
  0.39664423  1.9928216  -0.9306274  -0.30521965 -0.84121114 -0.82665944
  0.22651818  0.9673489   0.32557857 -0.15167153  0.04720233 -1.3744043
 -0.2681583  -2.7449121   0.09490986  0.712686   -0.14864713  0.09532464
 -0.37735292  0.98564476 -1.0764581  -0.19687921  0.3646018   0.5453699
  0.22424948  0.25900778  0.63269204 -0.37095067 -0.28971708  1.8445088
 -0.24522783 -1.657758   -1.1151083  -1.1323497  -0.01362012 -1.2508475
 -0.04559184  0.02646567  0.23138915 -0.86418056 -0.5942132  -1.7718768
  1.326194    0.509728    1.0529412  -1.1654278  -0.52396905 -1.65046
 -0.5131435  -0.01586593 -0.729495   -0.6738051  -0.75612575  0.3335702
